t raw new accept
1.825 0.0000 0.0000 0
1.845 0.0000 0.0000 0
1.865 0.0000 0.0000 0
1.898 0.0000 0.0000 0
1.918 0.0000 0.0000 0
1.942 0.0000 0.0000 0
1.962 0.0000 0.0000 0
1.996 0.0000 0.0000 0
2.016 0.0000 0.0000 0
2.042 0.0000 0.0000 0
2.062 0.0000 0.0000 0
2.097 0.0000 0.0000 0
2.117 0.0000 0.0000 0
2.137 0.0000 0.0000 0
2.164 0.0000 0.0000 0
2.194 0.0000 0.0000 0
2.221 0.0000 0.0000 0
2.241 0.0000 0.0000 0
2.269 0.0000 0.0000 0
2.299 0.0000 0.0000 0
2.326 0.0000 0.0000 0
2.346 0.0000 0.0000 0
2.366 0.0000 0.0000 0
2.399 0.0000 0.0000 0
2.419 0.0000 0.0000 0
2.439 0.0000 0.0000 0
2.459 0.0000 0.0000 0
2.489 0.0000 0.0000 0
2.509 0.0000 0.0000 0
2.529 0.0000 0.0000 0
2.559 0.0000 0.0000 0
2.579 0.0000 0.0000 0
2.599 0.0000 0.0000 0
2.619 0.0000 0.0000 0
2.649 0.0000 0.0000 0
2.669 0.0000 0.0000 0
2.692 0.0000 0.0000 0
2.712 0.0000 0.0000 0
2.747 0.0000 0.0000 0
2.767 0.0000 0.0000 0
2.791 0.0000 0.0000 0
2.811 0.0000 0.0000 0
2.845 0.0000 0.0000 0
2.865 0.0000 0.0000 0
2.885 0.0000 0.0000 0
2.911 0.0000 0.0000 0
2.941 0.0000 0.0000 0
2.965 0.0000 0.0000 0
2.985 0.0000 0.0000 0
3.009 0.0000 0.0000 0
3.039 0.0000 0.0000 0
3.064 0.0000 0.0000 0
3.084 0.0000 0.0000 0
3.104 0.0000 0.0000 0
3.138 0.0000 0.0000 0
3.158 0.0000 0.0000 0
3.182 0.0000 0.0000 0
3.212 0.0000 0.0000 0
3.237 0.0000 0.0000 0
3.257 0.0000 0.0000 0
3.280 0.0000 0.0000 0
3.310 0.0000 0.0000 0
3.333 0.0000 0.0000 0
3.353 0.0000 0.0000 0
3.373 0.0000 0.0000 0
3.406 0.0000 0.0000 0
3.426 0.0000 0.0000 0
3.453 0.0000 0.0000 0
3.473 0.0000 0.0000 0
3.503 0.0000 0.0000 0
3.523 0.0000 0.0000 0
3.543 0.0000 0.0000 0
3.563 0.0000 0.0000 0
3.593 0.0000 0.0000 0
3.613 0.0000 0.0000 0
3.633 0.0000 0.0000 0
3.653 0.0000 0.0000 0
3.683 0.0000 0.0000 0
3.703 0.0000 0.0000 0
3.723 0.0000 0.0000 0
3.753 0.0000 0.0000 0
3.773 0.0000 0.0000 0
3.793 0.0000 0.0000 0
3.813 0.0000 0.0000 0
3.843 0.0000 0.0000 0
3.863 0.0000 0.0000 0
3.883 0.0000 0.0000 0
3.903 0.0000 0.0000 0
3.933 0.0000 0.0000 0
3.953 0.0000 0.0000 0
3.973 0.0000 0.0000 0
3.993 0.0000 0.0000 0
4.023 0.0000 0.0000 0
4.043 0.0000 0.0000 0
4.063 0.0000 0.0000 0
4.083 0.0000 0.0000 0
4.113 0.0000 0.0000 0
4.133 0.0000 0.0000 0
4.153 0.0000 0.0000 0
4.173 0.0000 0.0000 0
4.203 0.0000 0.0000 0
4.223 0.0000 0.0000 0
4.243 0.0000 0.0000 0
4.263 0.0000 0.0000 0
4.297 0.0000 0.0000 0
4.317 0.0000 0.0000 0
4.337 0.0000 0.0000 0
4.371 0.0000 0.0000 0
4.391 0.0000 0.0000 0
4.416 0.0000 0.0000 0
4.436 0.0000 0.0000 0
4.472 0.0000 0.0000 0
4.492 0.0000 0.0000 0
4.517 0.0000 0.0000 0
4.537 0.0000 0.0000 0
4.570 0.0000 0.0000 0
4.590 0.0000 0.0000 0
4.610 0.0000 0.0000 0
4.632 0.0000 0.0000 0
4.662 0.0000 0.0000 0
4.682 0.0000 0.0000 0
4.702 0.0000 0.0000 0
4.722 0.0000 0.0000 0
4.752 0.0000 0.0000 0
4.777 0.0000 0.0000 0
4.797 0.0000 0.0000 0
4.817 0.0000 0.0000 0
4.852 0.0000 0.0000 0
4.872 0.0000 0.0000 0
4.899 0.0000 0.0000 0
4.919 0.0000 0.0000 0
4.955 0.0000 0.0000 0
4.975 0.0000 0.0000 0
5.001 0.0000 0.0000 0
5.031 0.0000 0.0000 0
5.056 0.0000 0.0000 0
5.076 0.0000 0.0000 0
5.096 0.0000 0.0000 0
5.132 0.0000 0.0000 0
5.152 0.0000 0.0000 0
5.177 0.0000 0.0000 0
5.197 0.0000 0.0000 0
5.234 0.0000 0.0000 0
5.254 0.0000 0.0000 0
5.279 0.0000 0.0000 0
5.299 0.0000 0.0000 0
5.336 0.0000 0.0000 0
5.356 0.0000 0.0000 0
5.377 0.0000 0.0000 0
5.404 0.0000 0.0000 0
5.434 0.0000 0.0000 0
5.459 0.0000 0.0000 0
5.480 0.0000 0.0000 0
5.505 0.0000 0.0000 0
5.535 0.0000 0.0000 0
5.559 0.0000 0.0000 0
5.579 0.0000 0.0000 0
5.599 0.0000 0.0000 0
5.634 0.0000 0.0000 0
5.654 0.0000 0.0000 0
5.678 0.0000 0.0000 0
5.708 0.0000 0.0000 0
5.732 0.0000 0.0000 0
5.752 0.0000 0.0000 0
5.777 0.0000 0.0000 0
5.808 0.0000 0.0000 0
5.832 0.0000 0.0000 0
5.852 0.0000 0.0000 0
5.872 0.0000 0.0000 0
5.907 0.0000 0.0000 0
5.927 0.0000 0.0000 0
5.952 0.0000 0.0000 0
5.972 0.0000 0.0000 0
6.007 0.0000 0.0000 0
6.027 0.0000 0.0000 0
6.047 0.0000 0.0000 0
6.067 0.0000 0.0000 0
6.097 0.0000 0.0000 0
6.117 0.0000 0.0000 0
6.137 0.0000 0.0000 0
6.157 0.0000 0.0000 0
6.187 0.0000 0.0000 0
6.209 0.0000 0.0000 0
6.229 0.0000 0.0000 0
6.251 0.0000 0.0000 0
6.281 0.0000 0.0000 0
6.304 0.0000 0.0000 0
6.324 0.0000 0.0000 0
6.356 0.0000 0.0000 0
6.376 0.0000 0.0000 0
6.396 0.0000 0.0000 0
6.419 0.0000 0.0000 0
6.449 0.0000 0.0000 0
6.471 0.0000 0.0000 0
6.491 0.0000 0.0000 0
6.513 0.0000 0.0000 0
6.543 0.0000 0.0000 0
6.566 0.0000 0.0000 0
6.586 0.0000 0.0000 0
6.606 0.0000 0.0000 0
6.640 0.0000 0.0000 0
6.661 0.0000 0.0000 0
6.684 0.0000 0.0000 0
6.704 0.0000 0.0000 0
6.736 0.0000 0.0000 0
6.756 0.0000 0.0000 0
6.778 0.0000 0.0000 0
6.798 0.0000 0.0000 0
6.831 0.0000 0.0000 0
6.851 0.0000 0.0000 0
6.871 0.0000 0.0000 0
6.903 0.0000 0.0000 0
6.923 0.0000 0.0000 0
6.945 0.0000 0.0000 0
6.965 0.0000 0.0000 0
6.997 0.0000 0.0000 0
7.017 0.0000 0.0000 0
7.040 0.0000 0.0000 0
7.060 0.0000 0.0000 0
7.092 0.0000 0.0000 0
7.112 0.0000 0.0000 0
7.132 0.0000 0.0000 0
7.154 0.0000 0.0000 0
7.184 0.0000 0.0000 0
7.206 0.0000 0.0000 0
7.226 0.0000 0.0000 0
7.249 0.0000 0.0000 0
7.279 0.0000 0.0000 0
7.302 0.0000 0.0000 0
7.322 0.0000 0.0000 0
7.342 0.0000 0.0000 0
7.374 0.0000 0.0000 0
7.394 0.0000 0.0000 0
7.416 0.0000 0.0000 0
7.436 0.0000 0.0000 0
7.468 0.0000 0.0000 0
7.488 0.0000 0.0000 0
7.510 0.0000 0.0000 0
7.540 0.0000 0.0000 0
7.564 0.0000 0.0000 0
7.584 0.0000 0.0000 0
7.604 0.0000 0.0000 0
7.636 0.0000 0.0000 0
7.656 0.0000 0.0000 0
7.678 0.0000 0.0000 0
7.698 0.0000 0.0000 0
7.730 0.0000 0.0000 0
7.750 0.0000 0.0000 0
7.772 0.0000 0.0000 0
7.792 0.0000 0.0000 0
7.825 0.0000 0.0000 0
7.845 0.0000 0.0000 0
7.865 0.0000 0.0000 0
7.887 0.0000 0.0000 0
7.917 0.0000 0.0000 0
7.939 0.0000 0.0000 0
7.959 0.0000 0.0000 0
7.981 0.0000 0.0000 0
8.011 0.0000 0.0000 0
8.033 0.0000 0.0000 0
8.053 0.0000 0.0000 0
8.073 0.0000 0.0000 0
8.105 0.0000 0.0000 0
8.125 0.0000 0.0000 0
8.147 0.0000 0.0000 0
8.177 0.0000 0.0000 0
8.199 0.0000 0.0000 0
8.219 0.0000 0.0000 0
8.242 0.0000 0.0000 0
8.272 0.0000 0.0000 0
8.294 0.0000 0.0000 0
8.314 0.0000 0.0000 0
8.334 0.0000 0.0000 0
8.367 0.0000 0.0000 0
8.387 0.0000 0.0000 0
8.409 0.0000 0.0000 0
8.429 0.0000 0.0000 0
8.461 0.0000 0.0000 0
8.481 0.0000 0.0000 0
8.505 0.0000 0.0000 0
8.525 0.0000 0.0000 0
8.558 0.0000 0.0000 0
8.578 0.0000 0.0000 0
8.598 0.0000 0.0000 0
8.621 0.0000 0.0000 0
8.651 0.0000 0.0000 0
8.675 0.0000 0.0000 0
8.695 0.0000 0.0000 0
8.718 0.0000 0.0000 0
8.748 0.0000 0.0000 0
8.771 0.0000 0.0000 0
8.791 0.0000 0.0000 0
8.825 0.0000 0.0000 0
8.845 0.0000 0.0000 0
8.865 0.0000 0.0000 0
8.890 0.0000 0.0000 0
8.920 0.0000 0.0000 0
8.945 0.0000 0.0000 0
8.965 0.0000 0.0000 0
8.988 0.0000 0.0000 0
9.018 0.0000 0.0000 0
9.040 0.0000 0.0000 0
9.060 0.0000 0.0000 0
9.080 0.0000 0.0000 0
9.112 0.0000 0.0000 0
9.132 0.0000 0.0000 0
9.154 0.0000 0.0000 0
9.174 0.0000 0.0000 0
9.207 0.0000 0.0000 0
9.227 0.0000 0.0000 0
9.249 0.0000 0.0000 0
9.269 0.0000 0.0000 0
9.301 0.0000 0.0000 0
9.321 0.0000 0.0000 0
9.341 0.0000 0.0000 0
9.363 0.0000 0.0000 0
9.393 0.0000 0.0000 0
9.415 0.0000 0.0000 0
9.435 0.0000 0.0000 0
9.468 0.0000 0.0000 0
9.488 0.0000 0.0000 0
9.510 0.0000 0.0000 0
9.530 0.0000 0.0000 0
9.562 0.0000 0.0000 0
9.582 0.0000 0.0000 0
9.602 0.0000 0.0000 0
9.624 0.0000 0.0000 0
9.654 0.0000 0.0000 0
9.677 0.0000 0.0000 0
9.697 0.0000 0.0000 0
9.719 0.0000 0.0000 0
9.749 0.0000 0.0000 0
9.771 0.0000 0.0000 0
9.791 0.0000 0.0000 0
9.811 0.0000 0.0000 0
9.844 0.0000 0.0000 0
9.864 0.0000 0.0000 0
9.887 0.0000 0.0000 0
9.907 0.0000 0.0000 0
9.939 0.0000 0.0000 0
9.959 0.0000 0.0000 0
9.982 0.0000 0.0000 0
10.002 0.0000 0.0000 0
