t raw new accept
1.890 0.0000 0.0000 0
1.910 0.0000 0.0000 0
1.946 0.0000 0.0000 0
1.966 0.0000 0.0000 0
1.990 0.0000 0.0000 0
2.010 0.0000 0.0000 0
2.045 0.0000 0.0000 0
2.065 0.0000 0.0000 0
2.085 0.0000 0.0000 0
2.110 0.0000 0.0000 0
2.130 0.0000 0.0000 0
2.166 0.0000 0.0000 0
2.186 0.0000 0.0000 0
2.206 0.0000 0.0000 0
2.226 0.0000 0.0000 0
2.246 0.0000 0.0000 0
2.276 0.0000 0.0000 0
2.296 0.0000 0.0000 0
2.316 0.0000 0.0000 0
2.336 0.0000 0.0000 0
2.356 0.0000 0.0000 0
2.386 0.0000 0.0000 0
2.411 0.0000 0.0000 0
2.431 0.0000 0.0000 0
2.451 0.0000 0.0000 0
2.475 0.0000 0.0000 0
2.505 0.0000 0.0000 0
2.530 0.0000 0.0000 0
2.550 0.0000 0.0000 0
2.573 0.0000 0.0000 0
2.593 0.0000 0.0000 0
2.628 0.0000 0.0000 0
2.648 0.0000 0.0000 0
2.668 0.0000 0.0000 0
2.692 0.0000 0.0000 0
2.712 0.0000 0.0000 0
2.746 0.0000 0.0000 0
2.766 0.0000 0.0000 0
2.792 0.0000 0.0000 0
2.812 0.0000 0.0000 0
2.832 0.0000 0.0000 0
2.866 0.0000 0.0000 0
2.886 0.0000 0.0000 0
2.911 0.0000 0.0000 0
2.931 0.0000 0.0000 0
2.955 0.0000 0.0000 0
2.985 0.0000 0.0000 0
3.009 0.0000 0.0000 0
3.029 0.0000 0.0000 0
3.049 0.0000 0.0000 0
3.075 0.0000 0.0000 0
3.105 0.0000 0.0000 0
3.129 0.0000 0.0000 0
3.149 0.0000 0.0000 0
3.174 0.0000 0.0000 0
3.194 0.0000 0.0000 0
3.229 0.0000 0.0000 0
3.249 0.0000 0.0000 0
3.270 0.0000 0.0000 0
3.296 0.0000 0.0000 0
3.316 0.0000 0.0000 0
3.346 0.0000 0.0000 0
3.366 0.0000 0.0000 0
3.386 0.0000 0.0000 0
3.406 0.0000 0.0000 0
3.426 0.0000 0.0000 0
3.456 0.0000 0.0000 0
3.476 0.0000 0.0000 0
3.496 0.0000 0.0000 0
3.516 0.0000 0.0000 0
3.540 0.0000 0.0000 0
3.570 0.0000 0.0000 0
3.593 0.0000 0.0000 0
3.613 0.0000 0.0000 0
3.633 0.0000 0.0000 0
3.658 0.0000 0.0000 0
3.688 0.0000 0.0000 0
3.711 0.0000 0.0000 0
3.731 0.0000 0.0000 0
3.754 0.0000 0.0000 0
3.774 0.0000 0.0000 0
3.809 0.0000 0.0000 0
3.829 0.0000 0.0000 0
3.849 0.0000 0.0000 0
3.872 0.0000 0.0000 0
3.892 0.0000 0.0000 0
3.925 0.0000 0.0000 0
3.946 0.0000 0.0000 0
3.971 0.0000 0.0000 0
3.991 0.0000 0.0000 0
4.024 0.0000 0.0000 0
4.044 0.0000 0.0000 0
4.064 0.0000 0.0000 0
4.088 0.0000 0.0000 0
4.108 0.0000 0.0000 0
4.143 0.0000 0.0000 0
4.163 0.0000 0.0000 0
4.187 0.0000 0.0000 0
4.207 0.0000 0.0000 0
4.227 0.0000 0.0000 0
4.262 0.0000 0.0000 0
4.282 0.0000 0.0000 0
4.308 0.0000 0.0000 0
4.328 0.0000 0.0000 0
4.355 0.0000 0.0000 0
4.385 0.0000 0.0000 0
4.412 0.0000 0.0000 0
4.432 0.0000 0.0000 0
4.452 0.0000 0.0000 0
4.475 0.0000 0.0000 0
4.505 0.0000 0.0000 0
4.528 0.0000 0.0000 0
4.548 0.0000 0.0000 0
4.568 0.0000 0.0000 0
4.588 0.0000 0.0000 0
4.618 0.0000 0.0000 0
4.638 0.0000 0.0000 0
4.658 0.0000 0.0000 0
4.682 0.0000 0.0000 0
4.702 0.0000 0.0000 0
4.738 0.0000 0.0000 0
4.758 0.0000 0.0000 0
4.783 0.0000 0.0000 0
4.803 0.0000 0.0000 0
4.823 0.0000 0.0000 0
4.860 0.0000 0.0000 0
4.880 0.0000 0.0000 0
4.905 0.0000 0.0000 0
4.925 0.0000 0.0000 0
4.949 0.0000 0.0000 0
4.979 0.0000 0.0000 0
5.002 0.0000 0.0000 0
5.022 0.0000 0.0000 0
5.042 0.0000 0.0000 0
5.066 0.0000 0.0000 0
5.096 0.0000 0.0000 0
5.120 0.0000 0.0000 0
5.140 0.0000 0.0000 0
5.164 0.0000 0.0000 0
5.184 0.0000 0.0000 0
5.217 0.0000 0.0000 0
5.237 0.0000 0.0000 0
5.257 0.0000 0.0000 0
5.282 0.0000 0.0000 0
5.302 0.0000 0.0000 0
5.335 0.0000 0.0000 0
5.355 0.0000 0.0000 0
5.379 0.0000 0.0000 0
5.399 0.0000 0.0000 0
5.419 0.0000 0.0000 0
5.455 0.0000 0.0000 0
5.475 0.0000 0.0000 0
5.501 0.0000 0.0000 0
5.521 0.0000 0.0000 0
5.544 0.0000 0.0000 0
5.574 0.0000 0.0000 0
5.597 0.0000 0.0000 0
5.617 0.0000 0.0000 0
5.637 0.0000 0.0000 0
5.662 0.0000 0.0000 0
5.692 0.0000 0.0000 0
5.716 0.0000 0.0000 0
5.736 0.0000 0.0000 0
5.760 0.0000 0.0000 0
5.780 0.0000 0.0000 0
5.815 0.0000 0.0000 0
5.835 0.0000 0.0000 0
5.855 0.0000 0.0000 0
5.879 0.0000 0.0000 0
5.899 0.0000 0.0000 0
5.932 0.0000 0.0000 0
5.952 0.0000 0.0000 0
5.976 0.0000 0.0000 0
5.996 0.0000 0.0000 0
6.031 0.0000 0.0000 0
6.051 0.0000 0.0000 0
6.071 0.0000 0.0000 0
6.094 0.0000 0.0000 0
6.114 0.0000 0.0000 0
6.148 0.0000 0.0000 0
6.168 0.0000 0.0000 0
6.193 0.0000 0.0000 0
6.213 0.0000 0.0000 0
6.233 0.0000 0.0000 0
6.269 0.0000 0.0000 0
6.289 0.0000 0.0000 0
6.313 0.0000 0.0000 0
6.333 0.0000 0.0000 0
6.358 0.0000 0.0000 0
6.388 0.0000 0.0000 0
6.411 0.0000 0.0000 0
6.431 0.0000 0.0000 0
6.451 0.0000 0.0000 0
6.473 0.0000 0.0000 0
6.503 0.0000 0.0000 0
6.525 0.0000 0.0000 0
6.545 0.0000 0.0000 0
6.568 0.0000 0.0000 0
6.588 0.0000 0.0000 0
6.621 0.0000 0.0000 0
6.641 0.0000 0.0000 0
6.661 0.0000 0.0000 0
6.683 0.0000 0.0000 0
6.704 0.0000 0.0000 0
6.736 0.0000 0.0000 0
6.756 0.0000 0.0000 0
6.778 0.0000 0.0000 0
6.798 0.0000 0.0000 0
6.818 0.0000 0.0000 0
6.852 0.0000 0.0000 0
6.872 0.0000 0.0000 0
6.894 0.0000 0.0000 0
6.914 0.0000 0.0000 0
6.936 0.0000 0.0000 0
6.966 0.0000 0.0000 0
6.988 0.0000 0.0000 0
7.008 0.0000 0.0000 0
7.028 0.0000 0.0000 0
7.048 0.0000 0.0000 0
7.078 0.0000 0.0000 0
7.098 0.0000 0.0000 0
7.118 0.0000 0.0000 0
7.138 0.0000 0.0000 0
7.158 0.0000 0.0000 0
7.190 0.0000 0.0000 0
7.210 0.0000 0.0000 0
7.230 0.0000 0.0000 0
7.252 0.0000 0.0000 0
7.272 0.0000 0.0000 0
7.305 0.0000 0.0000 0
7.325 0.0000 0.0000 0
7.350 0.0000 0.0000 0
7.370 0.0000 0.0000 0
7.390 0.0000 0.0000 0
7.423 0.0000 0.0000 0
7.443 0.0000 0.0000 0
7.466 0.0000 0.0000 0
7.486 0.0000 0.0000 0
7.511 0.0000 0.0000 0
7.541 0.0000 0.0000 0
7.564 0.0000 0.0000 0
7.585 0.0000 0.0000 0
7.605 0.0000 0.0000 0
7.628 0.0000 0.0000 0
7.658 0.0000 0.0000 0
7.678 0.0000 0.0000 0
7.698 0.0000 0.0000 0
7.718 0.0000 0.0000 0
7.738 0.0000 0.0000 0
7.768 0.0000 0.0000 0
7.788 0.0000 0.0000 0
7.808 0.0000 0.0000 0
7.828 0.0000 0.0000 0
7.848 0.0000 0.0000 0
7.878 0.0000 0.0000 0
7.898 0.0000 0.0000 0
7.921 0.0000 0.0000 0
7.941 0.0000 0.0000 0
7.971 0.0000 0.0000 0
7.991 0.0000 0.0000 0
8.011 0.0000 0.0000 0
8.031 0.0000 0.0000 0
8.051 0.0000 0.0000 0
8.081 0.0000 0.0000 0
8.101 0.0000 0.0000 0
8.121 0.0000 0.0000 0
8.141 0.0000 0.0000 0
8.161 0.0000 0.0000 0
8.191 0.0000 0.0000 0
8.211 0.0000 0.0000 0
8.231 0.0000 0.0000 0
8.251 0.0000 0.0000 0
8.271 0.0000 0.0000 0
8.301 0.0000 0.0000 0
8.321 0.0000 0.0000 0
8.341 0.0000 0.0000 0
8.361 0.0000 0.0000 0
8.384 0.0000 0.0000 0
8.414 0.0000 0.0000 0
8.437 0.0000 0.0000 0
8.457 0.0000 0.0000 0
8.477 0.0000 0.0000 0
8.497 0.0000 0.0000 0
8.530 0.0000 0.0000 0
8.550 0.0000 0.0000 0
8.570 0.0000 0.0000 0
8.594 0.0000 0.0000 0
8.614 0.0000 0.0000 0
8.647 0.0000 0.0000 0
8.667 0.0000 0.0000 0
8.690 0.0000 0.0000 0
8.710 0.0000 0.0000 0
8.730 0.0000 0.0000 0
8.764 0.0000 0.0000 0
8.784 0.0000 0.0000 0
8.807 0.0000 0.0000 0
8.827 0.0000 0.0000 0
8.850 0.0000 0.0000 0
8.880 0.0000 0.0000 0
8.903 0.0000 0.0000 0
8.923 0.0000 0.0000 0
8.943 0.0000 0.0000 0
8.969 0.0000 0.0000 0
8.999 0.0000 0.0000 0
9.021 0.0000 0.0000 0
9.041 0.0000 0.0000 0
9.066 0.0000 0.0000 0
9.086 0.0000 0.0000 0
9.122 0.0000 0.0000 0
9.142 0.0000 0.0000 0
9.163 0.0000 0.0000 0
9.189 0.0000 0.0000 0
9.209 0.0000 0.0000 0
9.244 0.0000 0.0000 0
9.264 0.0000 0.0000 0
9.289 0.0000 0.0000 0
9.309 0.0000 0.0000 0
9.329 0.0000 0.0000 0
9.363 0.0000 0.0000 0
9.383 0.0000 0.0000 0
9.407 0.0000 0.0000 0
9.427 0.0000 0.0000 0
9.453 0.0000 0.0000 0
9.483 0.0000 0.0000 0
9.507 0.0000 0.0000 0
9.527 0.0000 0.0000 0
9.547 0.0000 0.0000 0
9.572 0.0000 0.0000 0
9.602 0.0000 0.0000 0
9.627 0.0000 0.0000 0
9.647 0.0000 0.0000 0
9.673 0.0000 0.0000 0
9.693 0.0000 0.0000 0
9.727 0.0000 0.0000 0
9.747 0.0000 0.0000 0
9.767 0.0000 0.0000 0
9.791 0.0000 0.0000 0
9.811 0.0000 0.0000 0
9.846 0.0000 0.0000 0
9.866 0.0000 0.0000 0
9.894 0.0000 0.0000 0
9.914 0.0000 0.0000 0
