ox oy ex ey
-16.519 -45.929 -16.519 -45.929
-16.473 -45.925 -16.473 -45.925
-16.443 -45.900 -16.443 -45.900
-16.497 -45.803 -16.497 -45.803
-16.334 -45.851 -16.334 -45.851
-16.286 -45.803 -16.286 -45.803
-16.346 -45.661 -16.346 -45.661
-16.283 -45.632 -16.283 -45.632
-16.188 -45.604 -16.188 -45.604
-16.056 -45.711 -16.056 -45.711
-15.963 -45.699 -15.963 -45.699
-15.996 -45.565 -15.996 -45.565
-15.855 -45.532 -15.855 -45.532
-15.763 -45.662 -15.763 -45.662
-15.673 -45.521 -15.673 -45.521
-15.584 -45.526 -15.584 -45.526
-15.477 -45.576 -15.477 -45.576
-15.486 -45.742 -15.486 -45.742
-15.409 -45.726 -15.409 -45.726
-15.338 -45.700 -15.338 -45.700
-15.197 -45.549 -15.197 -45.549
-15.043 -45.601 -15.043 -45.601
-15.075 -45.728 -15.075 -45.728
-14.926 -45.755 -14.926 -45.755
-14.798 -45.780 -14.798 -45.780
-14.692 -45.793 -14.692 -45.793
-14.609 -45.793 -14.609 -45.793
-14.539 -45.782 -14.539 -45.782
-14.453 -45.801 -14.453 -45.801
-14.388 -45.818 -14.388 -45.818
-14.376 -45.813 -14.376 -45.813
-14.373 -45.806 -14.373 -45.806
-14.373 -45.796 -14.373 -45.796
-14.388 -45.788 -14.388 -45.788
-14.399 -45.782 -14.399 -45.782
-14.402 -45.779 -14.402 -45.779
-14.402 -45.779 -14.402 -45.779
-14.398 -45.779 -14.398 -45.779
-14.394 -45.776 -14.394 -45.776
-14.393 -45.772 -14.393 -45.772
-14.381 -45.768 -14.381 -45.768
-14.375 -45.762 -14.375 -45.762
-14.375 -45.761 -14.375 -45.761
-14.372 -45.763 -14.372 -45.763
-14.368 -45.760 -14.368 -45.760
-14.364 -45.760 -14.364 -45.760
-14.378 -45.790 -14.378 -45.790
-14.409 -45.829 -14.409 -45.829
-14.454 -45.822 -14.454 -45.822
-14.529 -45.888 -14.529 -45.888
-14.487 -45.779 -14.487 -45.779
-14.554 -45.739 -14.554 -45.739
-14.823 -45.788 -14.823 -45.788
-14.759 -45.666 -14.759 -45.666
-14.840 -45.608 -14.840 -45.608
-14.918 -45.481 -14.918 -45.481
-15.191 -45.535 -15.191 -45.535
-15.377 -45.384 -15.377 -45.384
-15.394 -45.083 -15.394 -45.083
-15.732 -45.081 -15.732 -45.081
-15.906 -44.876 -15.906 -44.876
-15.688 -44.719 -15.688 -44.719
-15.790 -44.531 -15.790 -44.531
-15.897 -44.354 -15.897 -44.354
-16.117 -44.373 -16.117 -44.373
-16.169 -44.288 -16.169 -44.288
-16.247 -44.221 -16.247 -44.221
-16.141 -44.186 -16.141 -44.186
-16.151 -44.145 -16.151 -44.145
-16.130 -44.125 -16.130 -44.125
-16.207 -44.152 -16.207 -44.152
-16.121 -44.363 -16.121 -44.363
-16.175 -44.372 -16.175 -44.372
-16.161 -44.518 -16.161 -44.518
-16.128 -44.645 -16.128 -44.645
-16.039 -44.779 -16.039 -44.779
-16.007 -44.895 -16.007 -44.895
-15.998 -45.041 -15.998 -45.041
-16.046 -45.045 -16.046 -45.045
-16.055 -45.199 -16.055 -45.199
-16.019 -45.432 -16.019 -45.432
-16.071 -45.435 -16.071 -45.435
-16.080 -45.537 -16.080 -45.537
-16.072 -45.654 -16.072 -45.654
-16.006 -45.770 -16.006 -45.770
-16.006 -45.915 -16.006 -45.915
-16.061 -45.914 -16.061 -45.914
-15.976 -46.035 -15.976 -46.035
-15.957 -46.134 -15.957 -46.134
-15.955 -46.281 -15.955 -46.281
-15.973 -46.415 -15.973 -46.415
-15.979 -46.537 -15.979 -46.537
-16.043 -46.651 -16.043 -46.651
-16.053 -46.782 -16.053 -46.782
-16.069 -46.897 -16.069 -46.897
-16.082 -47.017 -16.082 -47.017
-16.120 -47.163 -16.120 -47.163
-16.094 -47.166 -16.094 -47.166
-16.137 -47.328 -16.137 -47.328
-16.161 -47.465 -16.161 -47.465
-16.220 -47.577 -16.220 -47.577
-16.119 -47.637 -16.119 -47.637
-16.023 -47.638 -16.023 -47.638
-16.050 -47.507 -16.050 -47.507
-15.863 -47.407 -15.863 -47.407
-15.803 -47.278 -15.803 -47.278
-15.832 -47.071 -15.832 -47.071
-15.835 -46.894 -15.835 -46.894
-15.824 -46.691 -15.824 -46.691
-15.767 -46.711 -15.767 -46.711
-15.703 -46.066 -15.703 -46.066
-15.608 -46.109 -15.608 -46.109
-15.431 -45.822 -15.431 -45.822
-15.183 -45.481 -15.183 -45.481
-15.111 -45.035 -15.111 -45.035
-14.895 -44.679 -14.895 -44.679
-14.544 -44.446 -14.544 -44.446
-14.406 -43.976 -14.406 -43.976
-14.094 -43.628 -14.094 -43.628
-13.736 -43.282 -13.736 -43.282
-13.637 -43.405 -13.637 -43.405
-13.235 -43.102 -13.235 -43.102
-12.893 -42.601 -12.893 -42.601
-12.381 -42.365 -12.381 -42.365
-11.905 -42.108 -11.905 -42.108
-11.844 -42.264 -11.844 -42.264
-11.309 -42.027 -11.309 -42.027
-10.819 -41.809 -10.819 -41.809
-10.305 -41.453 -10.305 -41.453
-9.149 -41.371 -9.149 -41.371
-8.565 -41.285 -8.565 -41.285
-8.570 -41.379 -8.570 -41.379
-7.912 -41.239 -7.912 -41.239
-7.276 -41.115 -7.276 -41.115
-6.664 -41.008 -6.664 -41.008
-6.103 -41.043 -6.103 -41.043
-5.439 -41.081 -5.439 -41.081
-4.835 -41.231 -4.835 -41.231
-4.241 -41.358 -4.241 -41.358
-4.179 -41.289 -4.179 -41.289
-3.571 -41.372 -3.571 -41.372
-2.594 -41.785 -2.594 -41.785
-2.542 -41.741 -2.542 -41.741
-2.123 -42.028 -2.123 -42.028
-1.730 -42.323 -1.730 -42.323
-1.442 -42.611 -1.442 -42.611
-1.133 -42.914 -1.133 -42.914
-0.884 -43.197 -0.884 -43.197
-0.620 -43.547 -0.620 -43.547
-0.405 -43.853 -0.405 -43.853
-0.418 -43.862 -0.418 -43.862
-0.195 -44.210 -0.195 -44.210
-0.013 -44.507 -0.013 -44.507
0.229 -44.845 0.229 -44.845
0.426 -45.156 0.426 -45.156
0.648 -45.484 0.648 -45.484
0.837 -45.773 0.837 -45.773
1.069 -46.107 1.069 -46.107
1.283 -46.419 1.283 -46.419
1.266 -46.433 1.266 -46.433
1.480 -46.737 1.480 -46.737
1.701 -47.023 1.701 -47.023
1.896 -47.311 1.896 -47.311
2.148 -47.660 2.148 -47.660
2.130 -47.676 2.130 -47.676
2.342 -47.967 2.342 -47.967
2.815 -48.570 2.815 -48.570
2.798 -48.585 2.798 -48.585
3.272 -49.179 3.272 -49.179
3.489 -49.465 3.489 -49.465
3.489 -49.465 3.489 -49.465
3.704 -49.724 3.704 -49.724
3.928 -49.983 3.928 -49.983
4.201 -50.318 4.201 -50.318
4.408 -50.573 4.408 -50.573
4.641 -50.834 4.641 -50.834
4.861 -51.074 4.861 -51.074
5.105 -51.330 5.105 -51.330
5.115 -51.318 5.115 -51.318
5.406 -51.595 5.406 -51.595
5.872 -52.048 5.872 -52.048
5.890 -52.026 5.890 -52.026
6.147 -52.230 6.147 -52.230
6.438 -52.447 6.438 -52.447
6.703 -52.669 6.703 -52.669
6.977 -52.821 6.977 -52.821
7.009 -52.784 7.009 -52.784
7.638 -53.013 7.638 -53.013
7.673 -53.073 7.673 -53.073
7.690 -53.056 7.690 -53.056
7.719 -52.995 7.719 -52.995
7.723 -52.949 7.723 -52.949
7.697 -52.913 7.697 -52.913
7.691 -52.858 7.691 -52.858
7.696 -52.834 7.696 -52.834
7.699 -52.831 7.699 -52.831
7.675 -52.852 7.675 -52.852
7.691 -52.837 7.691 -52.837
7.693 -52.761 7.693 -52.761
7.663 -52.646 7.663 -52.646
7.628 -52.567 7.628 -52.567
7.644 -52.513 7.644 -52.513
7.663 -52.486 7.663 -52.486
7.660 -52.475 7.660 -52.475
7.671 -52.466 7.671 -52.466
7.679 -52.453 7.679 -52.453
7.670 -52.422 7.670 -52.422
7.667 -52.367 7.667 -52.367
7.672 -52.320 7.672 -52.320
7.688 -52.306 7.688 -52.306
7.687 -52.245 7.687 -52.245
7.694 -52.194 7.694 -52.194
7.699 -52.144 7.699 -52.144
7.709 -52.081 7.709 -52.081
7.689 -52.017 7.689 -52.017
7.690 -51.933 7.690 -51.933
7.688 -51.851 7.688 -51.851
7.697 -51.844 7.697 -51.844
7.691 -51.775 7.691 -51.775
7.682 -51.695 7.682 -51.695
7.668 -51.613 7.668 -51.613
7.651 -51.511 7.651 -51.511
7.645 -51.516 7.645 -51.516
7.607 -51.321 7.607 -51.321
7.583 -51.228 7.583 -51.228
7.573 -51.237 7.573 -51.237
7.550 -51.146 7.550 -51.146
7.530 -51.055 7.530 -51.055
7.551 -50.953 7.551 -50.953
7.510 -50.921 7.510 -50.921
7.513 -50.897 7.513 -50.897
7.588 -50.847 7.588 -50.847
7.478 -50.744 7.478 -50.744
7.435 -50.587 7.435 -50.587
7.424 -50.593 7.424 -50.593
7.323 -50.445 7.323 -50.445
7.367 -50.427 7.367 -50.427
7.331 -50.373 7.331 -50.373
7.299 -50.270 7.299 -50.270
7.228 -50.166 7.228 -50.166
7.184 -50.060 7.184 -50.060
7.135 -49.986 7.135 -49.986
7.196 -49.967 7.196 -49.967
7.165 -49.933 7.165 -49.933
7.116 -49.756 7.116 -49.756
7.168 -49.743 7.168 -49.743
7.171 -49.601 7.171 -49.601
7.126 -49.486 7.126 -49.486
7.108 -49.377 7.108 -49.377
7.069 -49.272 7.069 -49.272
7.110 -49.264 7.110 -49.264
7.012 -49.014 7.012 -49.014
7.000 -48.834 7.000 -48.834
7.049 -48.826 7.049 -48.826
7.035 -48.634 7.035 -48.634
7.020 -48.454 7.020 -48.454
6.950 -48.276 6.950 -48.276
6.948 -48.083 6.948 -48.083
7.011 -47.832 7.011 -47.832
7.064 -47.610 7.064 -47.610
7.065 -47.410 7.065 -47.410
7.008 -47.413 7.008 -47.413
7.019 -47.190 7.019 -47.190
7.130 -46.664 7.130 -46.664
7.210 -46.668 7.210 -46.668
7.373 -46.422 7.373 -46.422
7.518 -46.258 7.518 -46.258
7.581 -46.236 7.581 -46.236
7.670 -46.277 7.670 -46.277
7.725 -46.383 7.725 -46.383
7.750 -46.386 7.750 -46.386
7.776 -46.505 7.776 -46.505
7.782 -46.593 7.782 -46.593
6.711 -46.540 6.711 -46.540
6.720 -46.622 6.720 -46.622
6.726 -46.766 6.726 -46.766
6.736 -46.996 6.736 -46.996
6.725 -47.283 6.725 -47.283
6.730 -47.284 6.730 -47.284
6.707 -47.562 6.707 -47.562
6.682 -47.875 6.682 -47.875
6.651 -48.217 6.651 -48.217
6.633 -48.498 6.633 -48.498
6.604 -48.799 6.604 -48.799
6.560 -49.124 6.560 -49.124
6.515 -49.460 6.515 -49.460
6.518 -49.461 6.518 -49.461
6.459 -49.865 6.459 -49.865
6.410 -50.239 6.410 -50.239
6.350 -50.637 6.350 -50.637
6.320 -50.959 6.320 -50.959
6.271 -51.363 6.271 -51.363
6.218 -51.738 6.218 -51.738
6.171 -52.127 6.171 -52.127
6.127 -52.537 6.127 -52.537
6.130 -52.538 6.130 -52.538
6.080 -52.963 6.080 -52.963
6.009 -53.429 6.009 -53.429
5.953 -53.839 5.953 -53.839
5.907 -54.214 5.907 -54.214
5.855 -54.562 5.855 -54.562
5.793 -55.007 5.793 -55.007
5.741 -55.404 5.741 -55.404
5.675 -55.821 5.675 -55.821
5.623 -56.234 5.623 -56.234
5.556 -56.686 5.556 -56.686
5.561 -56.687 5.561 -56.687
5.495 -57.104 5.495 -57.104
5.441 -57.525 5.441 -57.525
5.376 -57.925 5.376 -57.925
5.314 -58.370 5.314 -58.370
5.322 -58.371 5.322 -58.371
5.263 -58.793 5.263 -58.793
5.208 -59.228 5.208 -59.228
5.140 -59.647 5.140 -59.647
5.076 -60.088 5.076 -60.088
5.014 -60.491 5.014 -60.491
5.019 -60.492 5.019 -60.492
4.892 -61.313 4.892 -61.313
4.822 -61.720 4.822 -61.720
4.829 -61.722 4.829 -61.722
4.752 -62.166 4.752 -62.166
4.668 -62.589 4.668 -62.589
4.602 -63.011 4.602 -63.011
4.538 -63.425 4.538 -63.425
4.457 -63.878 4.457 -63.878
4.379 -64.285 4.379 -64.285
4.283 -64.748 4.283 -64.748
4.286 -64.749 4.286 -64.749
4.205 -65.140 4.205 -65.140
4.118 -65.591 4.118 -65.591
4.038 -65.999 4.038 -65.999
3.951 -66.431 3.951 -66.431
3.862 -66.848 3.862 -66.848
3.753 -67.281 3.753 -67.281
3.673 -67.591 3.673 -67.591
3.652 -67.587 3.652 -67.587
3.571 -67.874 3.571 -67.874
3.532 -68.071 3.532 -68.071
3.504 -68.203 3.504 -68.203
3.492 -68.265 3.492 -68.265
3.475 -68.333 3.475 -68.333
3.470 -68.332 3.470 -68.332
3.457 -68.386 3.457 -68.386
3.459 -68.397 3.459 -68.397
3.465 -68.383 3.465 -68.383
3.468 -68.367 3.468 -68.367
3.464 -68.366 3.464 -68.366
3.459 -68.362 3.459 -68.362
3.459 -68.362 3.459 -68.362
3.459 -68.362 3.459 -68.362
3.458 -68.362 3.458 -68.362
3.458 -68.361 3.458 -68.361
3.456 -68.361 3.456 -68.361
3.463 -68.362 3.463 -68.362
3.481 -68.329 3.481 -68.329
3.486 -68.331 3.486 -68.331
3.538 -68.255 3.538 -68.255
3.613 -68.157 3.613 -68.157
3.601 -68.069 3.601 -68.069
3.622 -67.978 3.622 -67.978
3.665 -67.989 3.665 -67.989
3.682 -67.884 3.682 -67.884
3.710 -67.782 3.710 -67.782
3.722 -67.688 3.722 -67.688
3.781 -67.615 3.781 -67.615
3.834 -67.541 3.834 -67.541
3.843 -67.544 3.843 -67.544
3.860 -67.523 3.860 -67.523
3.887 -67.458 3.887 -67.458
3.898 -67.446 3.898 -67.446
3.910 -67.416 3.910 -67.416
3.922 -67.420 3.922 -67.420
3.945 -67.401 3.945 -67.401
3.967 -67.398 3.967 -67.398
3.961 -67.383 3.961 -67.383
3.965 -67.367 3.965 -67.367
3.973 -67.353 3.973 -67.353
3.977 -67.354 3.977 -67.354
3.994 -67.338 3.994 -67.338
3.996 -67.335 3.996 -67.335
3.990 -67.333 3.990 -67.333
3.999 -67.323 3.999 -67.323
3.996 -67.308 3.996 -67.308
4.003 -67.259 4.003 -67.259
4.021 -67.165 4.021 -67.165
4.010 -67.161 4.010 -67.161
4.072 -67.030 4.072 -67.030
4.166 -66.754 4.166 -66.754
4.166 -66.753 4.166 -66.753
4.213 -66.597 4.213 -66.597
4.278 -66.432 4.278 -66.432
4.351 -66.210 4.351 -66.210
4.434 -65.980 4.434 -65.980
4.520 -65.737 4.520 -65.737
4.521 -65.737 4.521 -65.737
4.604 -65.483 4.604 -65.483
4.690 -65.208 4.690 -65.208
4.769 -64.963 4.769 -64.963
4.846 -64.697 4.846 -64.697
4.933 -64.410 4.933 -64.410
5.016 -64.133 5.016 -64.133
5.107 -63.871 5.107 -63.871
5.203 -63.599 5.203 -63.599
5.296 -63.334 5.296 -63.334
5.391 -63.085 5.391 -63.085
5.394 -63.086 5.394 -63.086
5.504 -62.757 5.504 -62.757
5.598 -62.476 5.598 -62.476
5.679 -62.187 5.679 -62.187
5.775 -61.890 5.775 -61.890
5.798 -61.897 5.798 -61.897
6.000 -61.285 6.000 -61.285
6.100 -61.047 6.100 -61.047
6.121 -61.053 6.121 -61.053
6.227 -60.788 6.227 -60.788
6.332 -60.477 6.332 -60.477
6.405 -60.198 6.405 -60.198
6.514 -59.906 6.514 -59.906
6.624 -59.596 6.624 -59.596
6.695 -59.296 6.695 -59.296
6.793 -58.972 6.793 -58.972
6.814 -58.978 6.814 -58.978
6.891 -58.694 6.891 -58.694
7.039 -58.111 7.039 -58.111
7.051 -58.114 7.051 -58.114
7.138 -57.811 7.138 -57.811
7.227 -57.522 7.227 -57.522
7.284 -57.256 7.284 -57.256
7.356 -56.993 7.356 -56.993
7.409 -56.754 7.409 -56.754
7.480 -56.434 7.480 -56.434
7.545 -56.160 7.545 -56.160
7.608 -55.887 7.608 -55.887
7.609 -55.887 7.609 -55.887
7.661 -55.619 7.661 -55.619
7.722 -55.340 7.722 -55.340
7.773 -55.061 7.773 -55.061
7.824 -54.801 7.824 -54.801
7.893 -54.519 7.893 -54.519
7.945 -54.235 7.945 -54.235
7.992 -53.998 7.992 -53.998
7.989 -53.997 7.989 -53.997
8.115 -53.419 8.115 -53.419
8.190 -53.102 8.190 -53.102
8.193 -53.102 8.193 -53.102
8.342 -52.525 8.342 -52.525
8.348 -52.527 8.348 -52.527
8.418 -52.212 8.418 -52.212
8.477 -51.937 8.477 -51.937
8.547 -51.609 8.547 -51.609
8.604 -51.302 8.604 -51.302
8.649 -50.994 8.649 -50.994
8.717 -50.680 8.717 -50.680
8.773 -50.401 8.773 -50.401
8.834 -50.118 8.834 -50.118
8.835 -50.119 8.835 -50.119
8.910 -49.810 8.910 -49.810
9.050 -49.195 9.050 -49.195
9.050 -49.195 9.050 -49.195
9.124 -48.900 9.124 -48.900
9.128 -48.677 9.128 -48.677
9.209 -48.500 9.209 -48.500
9.222 -48.364 9.222 -48.364
9.249 -48.226 9.249 -48.226
9.301 -48.106 9.301 -48.106
9.367 -48.012 9.367 -48.012
9.268 -47.937 9.268 -47.937
9.246 -47.916 9.246 -47.916
9.226 -47.898 9.226 -47.898
9.335 -47.955 9.335 -47.955
9.316 -47.952 9.316 -47.952
9.230 -47.923 9.230 -47.923
