t raw new accept
2.005 0.0000 0.0000 0
2.041 0.0000 0.0000 0
2.061 0.0000 0.0000 0
2.081 0.0000 0.0000 0
2.117 0.0000 0.0000 0
2.137 0.0000 0.0000 0
2.161 0.0000 0.0000 0
2.191 0.0000 0.0000 0
2.211 0.0000 0.0000 0
2.231 0.0000 0.0000 0
2.261 0.0000 0.0000 0
2.281 0.0000 0.0000 0
2.301 0.0000 0.0000 0
2.331 0.0000 0.0000 0
2.356 0.0000 0.0000 0
2.376 0.0000 0.0000 0
2.410 0.0000 0.0000 0
2.430 0.0000 0.0000 0
2.450 0.0000 0.0000 0
2.484 0.0000 0.0000 0
2.504 0.0000 0.0000 0
2.529 0.0000 0.0000 0
2.559 0.0000 0.0000 0
2.583 0.0000 0.0000 0
2.603 0.0000 0.0000 0
2.637 0.0000 0.0000 0
2.657 0.0000 0.0000 0
2.687 0.0000 0.0000 0
2.707 0.0000 0.0000 0
2.732 0.0000 0.0000 0
2.762 0.0000 0.0000 0
2.786 0.0000 0.0000 0
2.806 0.0000 0.0000 0
2.840 0.0000 0.0000 0
2.860 0.0000 0.0000 0
2.880 0.0000 0.0000 0
2.916 0.0000 0.0000 0
2.936 0.0000 0.0000 0
2.960 0.0000 0.0000 0
2.990 0.0000 0.0000 0
3.015 0.0000 0.0000 0
3.035 0.0000 0.0000 0
3.070 0.0000 0.0000 0
3.090 0.0000 0.0000 0
3.117 0.0000 0.0000 0
3.147 0.0000 0.0000 0
3.171 0.0000 0.0000 0
3.191 0.0000 0.0000 0
3.227 0.0000 0.0000 0
3.247 0.0000 0.0000 0
3.267 0.0000 0.0000 0
3.301 0.0000 0.0000 0
3.321 0.0000 0.0000 0
3.347 0.0000 0.0000 0
3.378 0.0000 0.0000 0
3.398 0.0000 0.0000 0
3.418 0.0000 0.0000 0
3.448 0.0000 0.0000 0
3.468 0.0000 0.0000 0
3.492 0.0000 0.0000 0
3.522 0.0000 0.0000 0
3.547 0.0000 0.0000 0
3.577 0.0000 0.0000 0
3.601 0.0000 0.0000 0
3.621 0.0000 0.0000 0
3.654 0.0000 0.0000 0
3.674 0.0000 0.0000 0
3.694 0.0000 0.0000 0
3.729 0.0000 0.0000 0
3.749 0.0000 0.0000 0
3.773 0.0000 0.0000 0
3.803 0.0000 0.0000 0
3.827 0.0000 0.0000 0
3.847 0.0000 0.0000 0
3.883 0.0000 0.0000 0
3.903 0.0000 0.0000 0
3.927 0.0000 0.0000 0
3.957 0.0000 0.0000 0
3.986 0.0000 0.0000 0
4.006 0.0000 0.0000 0
4.041 0.0000 0.0000 0
4.061 0.0000 0.0000 0
4.081 0.0000 0.0000 0
4.117 0.0000 0.0000 0
4.137 0.0000 0.0000 0
4.163 0.0000 0.0000 0
4.193 0.0000 0.0000 0
4.219 0.0000 0.0000 0
4.239 0.0000 0.0000 0
4.275 0.0000 0.0000 0
4.295 0.0000 0.0000 0
4.321 0.0000 0.0000 0
4.351 0.0000 0.0000 0
4.376 0.0000 0.0000 0
4.396 0.0000 0.0000 0
4.426 0.0000 0.0000 0
4.446 0.0000 0.0000 0
4.476 0.0000 0.0000 0
4.496 0.0000 0.0000 0
4.516 0.0000 0.0000 0
4.550 0.0000 0.0000 0
4.570 0.0000 0.0000 0
4.597 0.0000 0.0000 0
4.627 0.0000 0.0000 0
4.651 0.0000 0.0000 0
4.671 0.0000 0.0000 0
4.707 0.0000 0.0000 0
4.727 0.0000 0.0000 0
4.753 0.0000 0.0000 0
4.783 0.0000 0.0000 0
4.809 0.0000 0.0000 0
4.829 0.0000 0.0000 0
4.862 0.0000 0.0000 0
4.882 0.0000 0.0000 0
4.903 0.0000 0.0000 0
4.937 0.0000 0.0000 0
4.957 0.0000 0.0000 0
4.981 0.0000 0.0000 0
5.011 0.0000 0.0000 0
5.034 0.0000 0.0000 0
5.054 0.0000 0.0000 0
5.089 0.0000 0.0000 0
5.109 0.0000 0.0000 0
5.133 0.0000 0.0000 0
5.163 0.0000 0.0000 0
5.186 0.0000 0.0000 0
5.206 0.0000 0.0000 0
5.239 0.0000 0.0000 0
5.259 0.0000 0.0000 0
5.279 0.0000 0.0000 0
5.315 0.0000 0.0000 0
5.335 0.0000 0.0000 0
5.369 0.0000 0.0000 0
5.389 0.0000 0.0000 0
5.416 0.0000 0.0000 0
5.446 0.0000 0.0000 0
5.470 0.0000 0.0000 0
5.490 0.0000 0.0000 0
5.525 0.0000 0.0000 0
5.545 0.0000 0.0000 0
5.570 0.0000 0.0000 0
5.600 0.0000 0.0000 0
5.626 0.0000 0.0000 0
5.646 0.0000 0.0000 0
5.680 0.0000 0.0000 0
5.700 0.0000 0.0000 0
5.720 0.0000 0.0000 0
5.755 0.0000 0.0000 0
5.775 0.0000 0.0000 0
5.799 0.0000 0.0000 0
5.829 0.0000 0.0000 0
5.853 0.0000 0.0000 0
5.873 0.0000 0.0000 0
5.908 0.0000 0.0000 0
5.928 0.0000 0.0000 0
5.952 0.0000 0.0000 0
5.982 0.0000 0.0000 0
6.006 0.0000 0.0000 0
6.026 0.0000 0.0000 0
6.061 0.0000 0.0000 0
6.081 0.0000 0.0000 0
6.101 0.0000 0.0000 0
6.134 0.0000 0.0000 0
6.154 0.0000 0.0000 0
6.177 0.0000 0.0000 0
6.207 0.0000 0.0000 0
6.231 0.0000 0.0000 0
6.261 0.0000 0.0000 0
6.286 0.0000 0.0000 0
6.306 0.0000 0.0000 0
6.340 0.0000 0.0000 0
6.360 0.0000 0.0000 0
6.385 0.0000 0.0000 0
6.415 0.0000 0.0000 0
6.440 0.0000 0.0000 0
6.460 0.0000 0.0000 0
6.496 0.0000 0.0000 0
6.516 0.0000 0.0000 0
6.536 0.0000 0.0000 0
6.569 0.0000 0.0000 0
6.589 0.0000 0.0000 0
6.612 0.0000 0.0000 0
6.642 0.0000 0.0000 0
6.668 0.0000 0.0000 0
6.688 0.0000 0.0000 0
6.724 0.0000 0.0000 0
6.744 0.0000 0.0000 0
6.768 0.0000 0.0000 0
6.798 0.0000 0.0000 0
6.821 0.0000 0.0000 0
6.841 0.0000 0.0000 0
6.874 0.0000 0.0000 0
6.894 0.0000 0.0000 0
6.914 0.0000 0.0000 0
6.947 0.0000 0.0000 0
6.967 0.0000 0.0000 0
6.991 0.0000 0.0000 0
7.021 0.0000 0.0000 0
7.044 0.0000 0.0000 0
7.064 0.0000 0.0000 0
7.097 0.0000 0.0000 0
7.117 0.0000 0.0000 0
7.150 0.0000 0.0000 0
7.170 0.0000 0.0000 0
7.194 0.0000 0.0000 0
7.224 0.0000 0.0000 0
7.248 0.0000 0.0000 0
7.268 0.0000 0.0000 0
7.302 0.0000 0.0000 0
7.322 0.0000 0.0000 0
7.342 0.0000 0.0000 0
7.375 0.0000 0.0000 0
7.395 0.0000 0.0000 0
7.418 0.0000 0.0000 0
7.448 0.0000 0.0000 0
7.474 0.0000 0.0000 0
7.494 0.0000 0.0000 0
7.528 0.0000 0.0000 0
7.548 0.0000 0.0000 0
7.571 0.0000 0.0000 0
7.601 0.0000 0.0000 0
7.624 0.0000 0.0000 0
7.644 0.0000 0.0000 0
7.678 0.0000 0.0000 0
7.698 0.0000 0.0000 0
7.718 0.0000 0.0000 0
7.751 0.0000 0.0000 0
7.771 0.0000 0.0000 0
7.794 0.0000 0.0000 0
7.824 0.0000 0.0000 0
7.847 0.0000 0.0000 0
7.867 0.0000 0.0000 0
7.900 0.0000 0.0000 0
7.921 0.0000 0.0000 0
7.945 0.0000 0.0000 0
7.975 0.0000 0.0000 0
7.998 0.0000 0.0000 0
8.028 0.0000 0.0000 0
8.050 0.0000 0.0000 0
8.070 0.0000 0.0000 0
8.102 0.0000 0.0000 0
8.122 0.0000 0.0000 0
8.142 0.0000 0.0000 0
8.174 0.0000 0.0000 0
8.194 0.0000 0.0000 0
8.218 0.0000 0.0000 0
8.248 0.0000 0.0000 0
8.270 0.0000 0.0000 0
8.290 0.0000 0.0000 0
8.322 0.0000 0.0000 0
8.342 0.0000 0.0000 0
8.364 0.0000 0.0000 0
8.394 0.0000 0.0000 0
8.416 0.0000 0.0000 0
8.436 0.0000 0.0000 0
8.469 0.0000 0.0000 0
8.489 0.0000 0.0000 0
8.509 0.0000 0.0000 0
8.541 0.0000 0.0000 0
8.561 0.0000 0.0000 0
8.583 0.0000 0.0000 0
8.613 0.0000 0.0000 0
8.635 0.0000 0.0000 0
8.655 0.0000 0.0000 0
8.687 0.0000 0.0000 0
8.707 0.0000 0.0000 0
8.730 0.0000 0.0000 0
8.760 0.0000 0.0000 0
8.782 0.0000 0.0000 0
8.802 0.0000 0.0000 0
8.837 0.0000 0.0000 0
8.857 0.0000 0.0000 0
8.890 0.0000 0.0000 0
8.910 0.0000 0.0000 0
8.930 0.0000 0.0000 0
8.962 0.0000 0.0000 0
8.982 0.0000 0.0000 0
9.004 0.0000 0.0000 0
9.034 0.0000 0.0000 0
9.058 0.0000 0.0000 0
9.078 0.0000 0.0000 0
9.111 0.0000 0.0000 0
9.131 0.0000 0.0000 0
9.156 0.0000 0.0000 0
9.186 0.0000 0.0000 0
9.208 0.0000 0.0000 0
9.228 0.0000 0.0000 0
9.260 0.0000 0.0000 0
9.280 0.0000 0.0000 0
9.300 0.0000 0.0000 0
9.332 0.0000 0.0000 0
9.352 0.0000 0.0000 0
9.374 0.0000 0.0000 0
9.404 0.0000 0.0000 0
9.430 0.0000 0.0000 0
9.450 0.0000 0.0000 0
9.483 0.0000 0.0000 0
9.503 0.0000 0.0000 0
9.528 0.0000 0.0000 0
9.558 0.0000 0.0000 0
9.584 0.0000 0.0000 0
9.604 0.0000 0.0000 0
9.637 0.0000 0.0000 0
9.657 0.0000 0.0000 0
9.677 0.0000 0.0000 0
9.713 0.0000 0.0000 0
9.733 0.0000 0.0000 0
9.768 0.0000 0.0000 0
9.788 0.0000 0.0000 0
9.814 0.0000 0.0000 0
9.844 0.0000 0.0000 0
9.869 0.0000 0.0000 0
9.889 0.0000 0.0000 0
9.925 0.0000 0.0000 0
9.945 0.0000 0.0000 0
9.970 0.0000 0.0000 0
10.000 0.0000 0.0000 0
10.028 0.0000 0.0000 0
10.048 0.0000 0.0000 0
10.083 0.0000 0.0000 0
10.103 0.0000 0.0000 0
10.123 0.0000 0.0000 0
10.159 0.0000 0.0000 0
10.179 0.0000 0.0000 0
10.205 0.0000 0.0000 0
10.235 0.0000 0.0000 0
10.260 0.0000 0.0000 0
10.280 0.0000 0.0000 0
10.316 0.0000 0.0000 0
10.336 0.0000 0.0000 0
10.361 0.0000 0.0000 0
10.391 0.0000 0.0000 0
10.417 0.0000 0.0000 0
10.437 0.0000 0.0000 0
10.472 0.0000 0.0000 0
10.492 0.0000 0.0000 0
10.512 0.0000 0.0000 0
10.548 0.0000 0.0000 0
10.568 0.0000 0.0000 0
10.593 0.0000 0.0000 0
10.623 0.0000 0.0000 0
10.646 0.0000 0.0000 0
