t raw new accept
1.949 0.0000 0.0000 0
1.969 0.0000 0.0000 0
2.003 0.0000 0.0000 0
2.023 0.0000 0.0000 0
2.058 0.0000 0.0000 0
2.078 0.0000 0.0000 0
2.098 0.0000 0.0000 0
2.132 0.0000 0.0000 0
2.152 0.0000 0.0000 0
2.175 0.0000 0.0000 0
2.205 0.0000 0.0000 0
2.225 0.0000 0.0000 0
2.255 0.0000 0.0000 0
2.275 0.0000 0.0000 0
2.295 0.0000 0.0000 0
2.325 0.0000 0.0000 0
2.345 0.0000 0.0000 0
2.365 0.0000 0.0000 0
2.395 0.0000 0.0000 0
2.415 0.0000 0.0000 0
2.435 0.0000 0.0000 0
2.465 0.0000 0.0000 0
2.485 0.0000 0.0000 0
2.519 0.0000 0.0000 0
2.539 0.0000 0.0000 0
2.559 0.0000 0.0000 0
2.592 0.0000 0.0000 0
2.612 0.0000 0.0000 0
2.638 0.0000 0.0000 0
2.668 0.0000 0.0000 0
2.691 0.0000 0.0000 0
2.711 0.0000 0.0000 0
2.744 0.0000 0.0000 0
2.764 0.0000 0.0000 0
2.797 0.0000 0.0000 0
2.817 0.0000 0.0000 0
2.843 0.0000 0.0000 0
2.873 0.0000 0.0000 0
2.896 0.0000 0.0000 0
2.916 0.0000 0.0000 0
2.949 0.0000 0.0000 0
2.969 0.0000 0.0000 0
3.003 0.0000 0.0000 0
3.023 0.0000 0.0000 0
3.043 0.0000 0.0000 0
3.078 0.0000 0.0000 0
3.098 0.0000 0.0000 0
3.123 0.0000 0.0000 0
3.153 0.0000 0.0000 0
3.176 0.0000 0.0000 0
3.196 0.0000 0.0000 0
3.232 0.0000 0.0000 0
3.252 0.0000 0.0000 0
3.286 0.0000 0.0000 0
3.306 0.0000 0.0000 0
3.330 0.0000 0.0000 0
3.360 0.0000 0.0000 0
3.385 0.0000 0.0000 0
3.406 0.0000 0.0000 0
3.439 0.0000 0.0000 0
3.459 0.0000 0.0000 0
3.479 0.0000 0.0000 0
3.514 0.0000 0.0000 0
3.534 0.0000 0.0000 0
3.564 0.0000 0.0000 0
3.584 0.0000 0.0000 0
3.604 0.0000 0.0000 0
3.634 0.0000 0.0000 0
3.654 0.0000 0.0000 0
3.674 0.0000 0.0000 0
3.704 0.0000 0.0000 0
3.724 0.0000 0.0000 0
3.754 0.0000 0.0000 0
3.774 0.0000 0.0000 0
3.794 0.0000 0.0000 0
3.824 0.0000 0.0000 0
3.844 0.0000 0.0000 0
3.864 0.0000 0.0000 0
3.894 0.0000 0.0000 0
3.914 0.0000 0.0000 0
3.934 0.0000 0.0000 0
3.967 0.0000 0.0000 0
3.987 0.0000 0.0000 0
4.020 0.0000 0.0000 0
4.040 0.0000 0.0000 0
4.063 0.0000 0.0000 0
4.093 0.0000 0.0000 0
4.117 0.0000 0.0000 0
4.137 0.0000 0.0000 0
4.170 0.0000 0.0000 0
4.190 0.0000 0.0000 0
4.213 0.0000 0.0000 0
4.243 0.0000 0.0000 0
4.267 0.0000 0.0000 0
4.297 0.0000 0.0000 0
4.320 0.0000 0.0000 0
4.340 0.0000 0.0000 0
4.374 0.0000 0.0000 0
4.394 0.0000 0.0000 0
4.414 0.0000 0.0000 0
4.451 0.0000 0.0000 0
4.471 0.0000 0.0000 0
4.504 0.0000 0.0000 0
4.524 0.0000 0.0000 0
4.544 0.0000 0.0000 0
4.574 0.0000 0.0000 0
4.594 0.0000 0.0000 0
4.614 0.0000 0.0000 0
4.644 0.0000 0.0000 0
4.664 0.0000 0.0000 0
4.687 0.0000 0.0000 0
4.717 0.0000 0.0000 0
4.741 0.0000 0.0000 0
4.771 0.0000 0.0000 0
4.795 0.0000 0.0000 0
4.815 0.0000 0.0000 0
4.849 0.0000 0.0000 0
4.869 0.0000 0.0000 0
4.889 0.0000 0.0000 0
4.925 0.0000 0.0000 0
4.945 0.0000 0.0000 0
4.967 0.0000 0.0000 0
4.997 0.0000 0.0000 0
5.019 0.0000 0.0000 0
5.049 0.0000 0.0000 0
5.072 0.0000 0.0000 0
5.092 0.0000 0.0000 0
5.125 0.0000 0.0000 0
5.145 0.0000 0.0000 0
5.168 0.0000 0.0000 0
5.198 0.0000 0.0000 0
5.222 0.0000 0.0000 0
5.252 0.0000 0.0000 0
5.274 0.0000 0.0000 0
5.294 0.0000 0.0000 0
5.326 0.0000 0.0000 0
5.346 0.0000 0.0000 0
5.366 0.0000 0.0000 0
5.396 0.0000 0.0000 0
5.416 0.0000 0.0000 0
5.436 0.0000 0.0000 0
5.466 0.0000 0.0000 0
5.488 0.0000 0.0000 0
5.518 0.0000 0.0000 0
5.541 0.0000 0.0000 0
5.561 0.0000 0.0000 0
5.591 0.0000 0.0000 0
5.611 0.0000 0.0000 0
5.631 0.0000 0.0000 0
5.661 0.0000 0.0000 0
5.681 0.0000 0.0000 0
5.701 0.0000 0.0000 0
5.731 0.0000 0.0000 0
5.751 0.0000 0.0000 0
5.781 0.0000 0.0000 0
5.801 0.0000 0.0000 0
5.821 0.0000 0.0000 0
5.851 0.0000 0.0000 0
5.871 0.0000 0.0000 0
5.891 0.0000 0.0000 0
5.921 0.0000 0.0000 0
5.941 0.0000 0.0000 0
5.971 0.0000 0.0000 0
5.991 0.0000 0.0000 0
6.011 0.0000 0.0000 0
6.043 0.0000 0.0000 0
6.063 0.0000 0.0000 0
6.083 0.0000 0.0000 0
6.113 0.0000 0.0000 0
6.133 0.0000 0.0000 0
6.153 0.0000 0.0000 0
6.183 0.0000 0.0000 0
6.203 0.0000 0.0000 0
6.233 0.0000 0.0000 0
6.253 0.0000 0.0000 0
6.273 0.0000 0.0000 0
6.303 0.0000 0.0000 0
6.323 0.0000 0.0000 0
6.343 0.0000 0.0000 0
6.373 0.0000 0.0000 0
6.393 0.0000 0.0000 0
6.413 0.0000 0.0000 0
6.443 0.0000 0.0000 0
6.463 0.0000 0.0000 0
6.493 0.0000 0.0000 0
6.513 0.0000 0.0000 0
6.533 0.0000 0.0000 0
6.563 0.0000 0.0000 0
6.583 0.0000 0.0000 0
6.603 0.0000 0.0000 0
6.633 0.0000 0.0000 0
6.653 0.0000 0.0000 0
6.683 0.0000 0.0000 0
6.703 0.0000 0.0000 0
6.723 0.0000 0.0000 0
6.755 0.0000 0.0000 0
6.775 0.0000 0.0000 0
6.795 0.0000 0.0000 0
6.825 0.0000 0.0000 0
6.845 0.0000 0.0000 0
6.865 0.0000 0.0000 0
6.895 0.0000 0.0000 0
6.915 0.0000 0.0000 0
6.945 0.0000 0.0000 0
6.965 0.0000 0.0000 0
6.985 0.0000 0.0000 0
7.015 0.0000 0.0000 0
7.038 0.0000 0.0000 0
7.058 0.0000 0.0000 0
7.088 0.0000 0.0000 0
7.108 0.0000 0.0000 0
7.128 0.0000 0.0000 0
7.158 0.0000 0.0000 0
7.178 0.0000 0.0000 0
7.210 0.0000 0.0000 0
7.230 0.0000 0.0000 0
7.250 0.0000 0.0000 0
7.280 0.0000 0.0000 0
7.300 0.0000 0.0000 0
7.320 0.0000 0.0000 0
7.350 0.0000 0.0000 0
7.370 0.0000 0.0000 0
7.400 0.0000 0.0000 0
7.420 0.0000 0.0000 0
7.440 0.0000 0.0000 0
7.470 0.0000 0.0000 0
7.490 0.0000 0.0000 0
7.510 0.0000 0.0000 0
7.540 0.0000 0.0000 0
7.560 0.0000 0.0000 0
7.580 0.0000 0.0000 0
7.610 0.0000 0.0000 0
7.630 0.0000 0.0000 0
7.660 0.0000 0.0000 0
7.680 0.0000 0.0000 0
7.700 0.0000 0.0000 0
7.730 0.0000 0.0000 0
7.750 0.0000 0.0000 0
7.770 0.0000 0.0000 0
7.800 0.0000 0.0000 0
7.820 0.0000 0.0000 0
7.840 0.0000 0.0000 0
7.870 0.0000 0.0000 0
7.890 0.0000 0.0000 0
7.920 0.0000 0.0000 0
7.940 0.0000 0.0000 0
7.960 0.0000 0.0000 0
7.990 0.0000 0.0000 0
8.010 0.0000 0.0000 0
8.030 0.0000 0.0000 0
8.060 0.0000 0.0000 0
8.080 0.0000 0.0000 0
8.110 0.0000 0.0000 0
8.130 0.0000 0.0000 0
8.150 0.0000 0.0000 0
8.180 0.0000 0.0000 0
8.200 0.0000 0.0000 0
8.220 0.0000 0.0000 0
8.250 0.0000 0.0000 0
8.270 0.0000 0.0000 0
8.290 0.0000 0.0000 0
8.320 0.0000 0.0000 0
8.340 0.0000 0.0000 0
8.370 0.0000 0.0000 0
8.390 0.0000 0.0000 0
8.410 0.0000 0.0000 0
8.442 0.0000 0.0000 0
8.462 0.0000 0.0000 0
8.482 0.0000 0.0000 0
8.512 0.0000 0.0000 0
8.532 0.0000 0.0000 0
8.552 0.0000 0.0000 0
8.582 0.0000 0.0000 0
8.604 0.0000 0.0000 0
8.634 0.0000 0.0000 0
8.658 0.0000 0.0000 0
8.678 0.0000 0.0000 0
8.710 0.0000 0.0000 0
8.730 0.0000 0.0000 0
8.756 0.0000 0.0000 0
8.786 0.0000 0.0000 0
8.810 0.0000 0.0000 0
8.840 0.0000 0.0000 0
8.863 0.0000 0.0000 0
8.883 0.0000 0.0000 0
8.916 0.0000 0.0000 0
8.936 0.0000 0.0000 0
8.956 0.0000 0.0000 0
8.991 0.0000 0.0000 0
9.011 0.0000 0.0000 0
9.034 0.0000 0.0000 0
9.064 0.0000 0.0000 0
9.087 0.0000 0.0000 0
9.117 0.0000 0.0000 0
9.140 0.0000 0.0000 0
9.160 0.0000 0.0000 0
9.195 0.0000 0.0000 0
9.215 0.0000 0.0000 0
9.238 0.0000 0.0000 0
9.268 0.0000 0.0000 0
9.291 0.0000 0.0000 0
9.311 0.0000 0.0000 0
9.345 0.0000 0.0000 0
9.365 0.0000 0.0000 0
9.402 0.0000 0.0000 0
9.422 0.0000 0.0000 0
9.442 0.0000 0.0000 0
9.476 0.0000 0.0000 0
9.496 0.0000 0.0000 0
9.519 0.0000 0.0000 0
9.549 0.0000 0.0000 0
9.572 0.0000 0.0000 0
9.603 0.0000 0.0000 0
9.627 0.0000 0.0000 0
9.647 0.0000 0.0000 0
9.680 0.0000 0.0000 0
9.700 0.0000 0.0000 0
9.723 0.0000 0.0000 0
9.753 0.0000 0.0000 0
9.776 0.0000 0.0000 0
9.796 0.0000 0.0000 0
9.830 0.0000 0.0000 0
9.850 0.0000 0.0000 0
9.883 0.0000 0.0000 0
9.903 0.0000 0.0000 0
9.923 0.0000 0.0000 0
9.956 0.0000 0.0000 0
9.976 0.0000 0.0000 0
9.999 0.0000 0.0000 0
10.029 0.0000 0.0000 0
10.053 0.0000 0.0000 0
10.073 0.0000 0.0000 0
10.106 0.0000 0.0000 0
10.126 0.0000 0.0000 0
10.159 0.0000 0.0000 0
10.179 0.0000 0.0000 0
10.202 0.0000 0.0000 0
10.232 0.0000 0.0000 0
10.256 0.0000 0.0000 0
10.276 0.0000 0.0000 0
10.309 0.0000 0.0000 0
10.329 0.0000 0.0000 0
